system:index,geoid,sum,.geo
2731,42101017000,460.96862745098036,"{""type"":""Polygon"",""coordinates"":[[[-75.19280821117682,40.006734464025214],[-75.19051618854519,39.9996424691221],[-75.1691382689999,40.00883338272149],[-75.17566728392244,40.016052392033416],[-75.19280821117682,40.006734464025214]]]}"
2732,42101017100,288.80392156862746,"{""type"":""Polygon"",""coordinates"":[[[-75.18758719752182,39.99856146162931],[-75.18018621711508,39.9972544400488],[-75.1655522614781,40.00486037736291],[-75.1691382689999,40.00883338272149],[-75.18758719752182,39.99856146162931]]]}"
2733,42101017201,0.0,"{""type"":""Polygon"",""coordinates"":[[[-75.1722552362319,39.996711415287],[-75.16756624944706,39.995622402597625],[-75.16589425476094,40.003270381053696],[-75.16909124937617,40.00367239098754],[-75.1722552362319,39.996711415287]]]}"
2734,42101017202,0.41568627450980394,"{""type"":""Polygon"",""coordinates"":[[[-75.18010421703262,39.997368439526674],[-75.17235323714164,39.99624141671609],[-75.16975223626385,40.00062339816264],[-75.17451822805903,40.001219413037184],[-75.18010421703262,39.997368439526674]]]}"
2735,42101017300,18.0,"{""type"":""Polygon"",""coordinates"":[[[-75.16721324638564,39.99719839758637],[-75.15458628307998,39.99393936486624],[-75.15360727356659,39.99851634936779],[-75.16049326992498,40.00421636167227],[-75.16721324638564,39.99719839758637]]]}"
2736,42101017400,29.95294117647059,"{""type"":""Polygon"",""coordinates"":[[[-75.15458628307998,39.99393936486624],[-75.14788530056622,39.993079345671205],[-75.14771528291898,39.99997532579626],[-75.15378027522303,39.99771935208654],[-75.15458628307998,39.99393936486624]]]}"
2737,42101017500,34.964705882352945,"{""type"":""Polygon"",""coordinates"":[[[-75.14769729915386,39.99378334309454],[-75.14019632076584,39.99208732391785],[-75.13766731709609,40.003646287017375],[-75.14771528291898,39.99997532579626],[-75.14769729915386,39.99378334309454]]]}"
2738,42101017601,4.490196078431373,"{""type"":""Polygon"",""coordinates"":[[[-75.13984931730597,39.9936733181399],[-75.14019632076584,39.99208732391785],[-75.12702935566304,39.99038728731033],[-75.13871130584558,39.998892298998946],[-75.13984931730597,39.9936733181399]]]}"
2739,42101017602,20.199999999999996,"{""type"":""Polygon"",""coordinates"":[[[-75.13867830551538,39.999042298444635],[-75.1319083296558,39.99575528614721],[-75.12662735205787,39.99200828087902],[-75.12537833798051,39.99804425754175],[-75.13867830551538,39.999042298444635]]]}"
2740,42101017701,20.0,"{""type"":""Polygon"",""coordinates"":[[[-75.11998736110326,39.99416925256472],[-75.1203083646368,39.99267325853475],[-75.11098137092355,39.997802210899536],[-75.1189923499641,39.99885323379347],[-75.11998736110326,39.99416925256472]]]}"
2741,42101017702,2.0862745098039213,"{""type"":""Polygon"",""coordinates"":[[[-75.12691335188593,39.99183528234096],[-75.1203083646368,39.99267325853475],[-75.1189923499641,39.99885323379347],[-75.12505633424928,39.9996292513883],[-75.12691335188593,39.99183528234096]]]}"
2742,42101017800,5.0,"{""type"":""Polygon"",""coordinates"":[[[-75.1248983612116,39.99016028130689],[-75.1201363815513,39.986878277114364],[-75.10952639088704,39.99212422593941],[-75.11338536934073,39.996494223294796],[-75.1248983612116,39.99016028130689]]]}"
2743,42101017900,39.58823529411765,"{""type"":""Polygon"",""coordinates"":[[[-75.1223403759277,39.98704728338748],[-75.11735340356026,39.98148228658159],[-75.1059134113051,39.98803822894834],[-75.10952639088704,39.99212422593941],[-75.1223403759277,39.98704728338748]]]}"
2744,42101018001,39.61960784313725,"{""type"":""Polygon"",""coordinates"":[[[-75.11710740334321,39.98176128490763],[-75.1132254270002,39.97680429022917],[-75.10896943076656,39.97902227005636],[-75.11121940707686,39.98526925507536],[-75.11710740334321,39.98176128490763]]]}"
2745,42101018002,1.0666666666666667,"{""type"":""Polygon"",""coordinates"":[[[-75.11121940707686,39.98526925507536],[-75.10896943076656,39.97902227005636],[-75.10143743695313,39.98297523341924],[-75.1059134113051,39.98803822894834],[-75.11121940707686,39.98526925507536]]]}"
2746,42101018300,225.21568627450984,"{""type"":""Polygon"",""coordinates"":[[[-75.08623242272431,39.99896812482271],[-75.0707145027477,39.98509813155389],[-75.06533251568533,39.985010115440254],[-75.07568545502606,40.005554079888],[-75.08623242272431,39.99896812482271]]]}"
2747,42101018400,87.72549019607841,"{""type"":""Polygon"",""coordinates"":[[[-75.07568545502606,40.005554079888],[-75.06545648230686,39.994981073056444],[-75.06533251568533,39.985010115440254],[-75.05371049906914,40.004079008735744],[-75.07568545502606,40.005554079888]]]}"
2748,42101018801,19.0,"{""type"":""Polygon"",""coordinates"":[[[-75.11322736944626,39.996580222483516],[-75.10970738985228,39.992335225780685],[-75.10267239492363,39.996009190017475],[-75.10644037544931,40.00032318774397],[-75.11322736944626,39.996580222483516]]]}"
2749,42101018802,0.00784313725490196,"{""type"":""Polygon"",""coordinates"":[[[-75.10644037544931,40.00032318774397],[-75.10267239492363,39.996009190017475],[-75.0979473980197,39.99849716539773],[-75.10008339124897,40.00097816578815],[-75.10644037544931,40.00032318774397]]]}"
2750,42101019000,66.21176470588236,"{""type"":""Polygon"",""coordinates"":[[[-75.10371938992164,40.00348117485045],[-75.09257242503956,40.00793313286235],[-75.09470143850844,40.01505313162918],[-75.10155542199598,40.01387915522187],[-75.10371938992164,40.00348117485045]]]}"
2751,42101019100,138.94901960784313,"{""type"":""Polygon"",""coordinates"":[[[-75.11372237205008,40.00479620629197],[-75.10180939242083,40.00286416926697],[-75.09703943622587,40.01595113814658],[-75.11135840818439,40.01586818451761],[-75.11372237205008,40.00479620629197]]]}"
2752,42101019200,33.733333333333334,"{""type"":""Polygon"",""coordinates"":[[[-75.12495133379403,40.00011824968557],[-75.11098137092355,39.997802210899536],[-75.10419538365105,40.00152617880298],[-75.11398436796622,40.00356120873594],[-75.12495133379403,40.00011824968557]]]}"
2753,42101019501,5.407843137254902,"{""type"":""Polygon"",""coordinates"":[[[-75.13824730714744,40.00099429273959],[-75.12537833798051,39.99804425754175],[-75.12473033734793,40.00112524759249],[-75.13784531394356,40.00280028881734],[-75.13824730714744,40.00099429273959]]]}"
2754,42101019502,8.0,"{""type"":""Polygon"",""coordinates"":[[[-75.13766731709609,40.003646287017375],[-75.12473033734793,40.00112524759249],[-75.1239473502466,40.00481524003558],[-75.13301933177806,40.00510526958961],[-75.13766731709609,40.003646287017375]]]}"
2755,42101019700,3.0313725490196077,"{""type"":""Polygon"",""coordinates"":[[[-75.14144434424118,40.014228284129864],[-75.13585634799468,40.01198326919717],[-75.13419237584293,40.019620253026815],[-75.1401033672978,40.02039127087232],[-75.14144434424118,40.014228284129864]]]}"
2756,42101019800,29.141176470588235,"{""type"":""Polygon"",""coordinates"":[[[-75.1475153152869,40.00929531117893],[-75.13685633104919,40.00739527899106],[-75.13585634799468,40.01198326919717],[-75.14721033540506,40.0149663017236],[-75.1475153152869,40.00929531117893]]]}"
2757,42101019900,4.0,"{""type"":""Polygon"",""coordinates"":[[[-75.14884029059135,40.002956325035846],[-75.13805331578473,40.00350028850416],[-75.13685633104919,40.00739527899106],[-75.14760131333634,40.008780312229746],[-75.14884029059135,40.002956325035846]]]}"
2758,42101020000,9.0,"{""type"":""Polygon"",""coordinates"":[[[-75.15372027466783,39.99798835116418],[-75.14771528291898,39.99997532579626],[-75.1510653105779,40.01003732167597],[-75.15254728334392,40.00318233697756],[-75.15372027466783,39.99798835116418]]]}"
2759,42101020101,25.537254901960786,"{""type"":""Polygon"",""coordinates"":[[[-75.15859927865974,40.0054993534032],[-75.15831226137239,39.999181363188235],[-75.15360727356659,39.99851634936779],[-75.15160130114975,40.00766632703059],[-75.15859927865974,40.0054993534032]]]}"
2760,42101020102,2.1215686274509804,"{""type"":""Polygon"",""coordinates"":[[[-75.15794329088665,40.00848734657829],[-75.15160130114975,40.00766632703059],[-75.15384732569117,40.01589232179009],[-75.15665031565848,40.0146193328233],[-75.15794329088665,40.00848734657829]]]}"
2761,42101020200,57.61960784313726,"{""type"":""Polygon"",""coordinates"":[[[-75.16901826951153,40.00890238221574],[-75.16084126336527,40.002635365318646],[-75.15665031565848,40.0146193328233],[-75.1679432735454,40.00937937791902],[-75.16901826951153,40.00890238221574]]]}"
2762,42101020300,25.372549019607842,"{""type"":""Polygon"",""coordinates"":[[[-75.15324432786545,40.01617531940851],[-75.15384732569117,40.01589232179009],[-75.1488152897551,40.00269932533892],[-75.14714134943725,40.01901129546989],[-75.15324432786545,40.01617531940851]]]}"
2763,42101020400,28.79607843137255,"{""type"":""Polygon"",""coordinates"":[[[-75.15903334079385,40.022801327722085],[-75.15384732569117,40.01589232179009],[-75.14714134943725,40.01901129546989],[-75.14710835729701,40.02128129198027],[-75.15903334079385,40.022801327722085]]]}"
2764,42101020500,291.9333333333333,"{""type"":""Polygon"",""coordinates"":[[[-75.17566728392244,40.016052392033416],[-75.1691382689999,40.00883338272149],[-75.15384732569117,40.01589232179009],[-75.15954934396407,40.02392632760009],[-75.17566728392244,40.016052392033416]]]}"
2765,42101020600,731.6549019607845,"{""type"":""Polygon"",""coordinates"":[[[-75.19240327025041,40.0204964381842],[-75.18223725344703,40.01167742076389],[-75.17234029640063,40.01760537871964],[-75.18166631111012,40.02565839496686],[-75.19240327025041,40.0204964381842]]]}"
2766,42101020701,128.09019607843138,"{""type"":""Polygon"",""coordinates"":[[[-75.19703821203082,40.00899647384712],[-75.19280821117682,40.006734464025214],[-75.18223725344703,40.01167742076389],[-75.18838026314498,40.01698743146126],[-75.19703821203082,40.00899647384712]]]}"
2767,42101020702,560.1176470588235,"{""type"":""Polygon"",""coordinates"":[[[-75.2071692094461,40.01307849937727],[-75.19744920824535,40.00831647642642],[-75.18838026314498,40.01698743146126],[-75.19240327025041,40.0204964381842],[-75.2071692094461,40.01307849937727]]]}"
2768,42101020800,658.1372549019608,"{""type"":""Polygon"",""coordinates"":[[[-75.20605621949153,40.014829492489035],[-75.20108422092198,40.012930479875706],[-75.18166631111012,40.02565839496686],[-75.18746031262643,40.02850140835447],[-75.20605621949153,40.014829492489035]]]}"
2769,42101020900,122.53333333333335,"{""type"":""Polygon"",""coordinates"":[[[-75.21483922892709,40.02059550983339],[-75.20800620741797,40.01299850224758],[-75.2029972374176,40.01752947759132],[-75.20773025650325,40.02378448108248],[-75.21483922892709,40.02059550983339]]]}"
2770,42101021000,132.00784313725487,"{""type"":""Polygon"",""coordinates"":[[[-75.22345822985602,40.024147530393144],[-75.21475021610172,40.01778551495518],[-75.20773025650325,40.02378448108248],[-75.21130627827934,40.02997148068959],[-75.22345822985602,40.024147530393144]]]}"
2771,42101021100,224.87058823529415,"{""type"":""Polygon"",""coordinates"":[[[-75.21130627827934,40.02997148068959],[-75.20759323765,40.019537488623584],[-75.20405524730089,40.02021447601701],[-75.20481129615776,40.03151445741655],[-75.21130627827934,40.02997148068959]]]}"
2772,42101021200,170.6627450980392,"{""type"":""Polygon"",""coordinates"":[[[-75.21853129779859,40.03674649018525],[-75.21130627827934,40.02997148068959],[-75.20771329158511,40.031574466391014],[-75.21302431873109,40.039413468023355],[-75.21853129779859,40.03674649018525]]]}"
2773,42101021300,101.21176470588237,"{""type"":""Polygon"",""coordinates"":[[[-75.22584727065703,40.03350751931154],[-75.21663025822507,40.02760350199846],[-75.21130627827934,40.02997148068959],[-75.21875729701512,40.036655491062795],[-75.22584727065703,40.03350751931154]]]}"
2774,42101021400,88.76078431372551,"{""type"":""Polygon"",""coordinates"":[[[-75.23170423552924,40.02831354813528],[-75.22369222736064,40.02371353199687],[-75.21663025822507,40.02760350199846],[-75.22238927414656,40.03305350942321],[-75.23170423552924,40.02831354813528]]]}"
2775,42101021500,423.8745098039215,"{""type"":""Polygon"",""coordinates"":[[[-75.23529526037512,40.03454154665038],[-75.23209223329293,40.02799555000542],[-75.21875729701512,40.036655491062795],[-75.22626531289572,40.04240250284381],[-75.23529526037512,40.03454154665038]]]}"
2776,42101021600,985.8470588235294,"{""type"":""Polygon"",""coordinates"":[[[-75.25129628701184,40.04350657048113],[-75.23483823889586,40.03007655439417],[-75.22626531289572,40.04240250284381],[-75.24572631956892,40.049258547872746],[-75.25129628701184,40.04350657048113]]]}"
2777,42101021700,701.0901960784315,"{""type"":""Polygon"",""coordinates"":[[[-75.23541733115542,40.048776517755016],[-75.22205029714362,40.037776499056534],[-75.21302431873109,40.039413468023355],[-75.22715936062943,40.052535485278106],[-75.23541733115542,40.048776517755016]]]}"
2778,42101021800,680.2039215686275,"{""type"":""Polygon"",""coordinates"":[[[-75.23807238341362,40.059880502750225],[-75.23541733115542,40.048776517755016],[-75.22715936062943,40.052535485278106],[-75.23008042418205,40.06630146619172],[-75.23807238341362,40.059880502750225]]]}"
2779,42101021900,439.7254901960785,"{""type"":""Polygon"",""coordinates"":[[[-75.25437431091004,40.04657255766145],[-75.23541733115542,40.048776517755016],[-75.23612337110421,40.05696150301777],[-75.23818038274342,40.05977250329279],[-75.25437431091004,40.04657255766145]]]}"
2780,42101022000,1206.0470588235291,"{""type"":""Polygon"",""coordinates"":[[[-75.26385837526023,40.054558521711385],[-75.25467630834258,40.045925558427285],[-75.23818038274342,40.05977250329279],[-75.24328644707846,40.07349548944269],[-75.25468039419793,40.06254652300739],[-75.26385837526023,40.054558521711385]]]}"
2781,42101023100,662.7803921568628,"{""type"":""Polygon"",""coordinates"":[[[-75.20893144978375,40.06701640333235],[-75.2025434250217,40.05988539794552],[-75.1963834612124,40.06662436760307],[-75.2026494836816,40.07321337364742],[-75.20893144978375,40.06701640333235]]]}"
2782,42101023500,488.8745098039215,"{""type"":""Polygon"",""coordinates"":[[[-75.20991635819442,40.04706144396984],[-75.20554432859149,40.03905844564152],[-75.1890613240754,40.03190640740774],[-75.20663036438003,40.047418433339246],[-75.20991635819442,40.04706144396984]]]}"
2783,42101023600,865.5843137254899,"{""type"":""Polygon"",""coordinates"":[[[-75.20138235010292,40.04250342647661],[-75.19312533207135,40.03538241391696],[-75.1873133643504,40.040930386162216],[-75.19432439978871,40.05171238835898],[-75.20138235010292,40.04250342647661]]]}"
2784,42101023700,659.3882352941179,"{""type"":""Polygon"",""coordinates"":[[[-75.19438139640388,40.050936389921866],[-75.1873133643504,40.040930386162216],[-75.18220139215066,40.04589536194567],[-75.18807542954937,40.05689936050638],[-75.19438139640388,40.050936389921866]]]}"
2785,42101023800,401.3215686274509,"{""type"":""Polygon"",""coordinates"":[[[-75.18879535608417,40.03948139326043],[-75.1812333418932,40.03309838087756],[-75.176426368334,40.03779535799004],[-75.18220139215066,40.04589536194567],[-75.18879535608417,40.03948139326043]]]}"
2786,42101023900,257.9254901960785,"{""type"":""Polygon"",""coordinates"":[[[-75.1929333327264,40.03546441317422],[-75.18619231879904,40.02946940267405],[-75.1812333418932,40.03309838087756],[-75.18879535608417,40.03948139326043],[-75.1929333327264,40.03546441317422]]]}"
2787,42101024000,233.6117647058824,"{""type"":""Polygon"",""coordinates"":[[[-75.18619231879904,40.02946940267405],[-75.17813930517156,40.02259638896329],[-75.17360933721775,40.028692364397244],[-75.1812333418932,40.03309838087756],[-75.18619231879904,40.02946940267405]]]}"
2788,42101024100,124.46666666666667,"{""type"":""Polygon"",""coordinates"":[[[-75.1812333418932,40.03309838087756],[-75.17457033773282,40.029245366502266],[-75.17060835945848,40.033132347658785],[-75.176426368334,40.03779535799004],[-75.1812333418932,40.03309838087756]]]}"
2789,42101024200,165.16078431372543,"{""type"":""Polygon"",""coordinates"":[[[-75.17472833110047,40.027622369705846],[-75.16912232648427,40.023866358140104],[-75.16374735626563,40.029256332436475],[-75.17060835945848,40.033132347658785],[-75.17472833110047,40.027622369705846]]]}"
2790,42101024300,255.64705882352945,"{""type"":""Polygon"",""coordinates"":[[[-75.17751930867284,40.023193385980136],[-75.17234029640063,40.01760537871964],[-75.16278032494431,40.020369343533964],[-75.17404132825682,40.02658936925555],[-75.17751930867284,40.023193385980136]]]}"
